,Season,Episode,Character,Line,prob
69078,9,7,Pimp,you got a problem bitch,97.6289451122284
69079,9,7,Jimmy,yes i do have a problem as a matter of fact ive spent all my money on this ho and shes now my only shot at getting laid and the talent show is only a couple of hours from being over,5.697106942534447
69080,9,7,Pimp,youre comin home right now ,0.1181401195935905
69081,9,7,Nut Gobbler,agh let go of my hair you son of a bitch,97.72372841835022
69082,9,7,Jimmy,sir sir that is my ho,0.20314762368798256
69083,9,7,Pimp,im gonna kick your ass ho ,97.34905362129211
69084,9,7,Jimmy,sir sir,0.1712596509605646
69085,9,7,Stan,woof,0.354111660271883
69086,9,7,Jimmy,son of a bbitch  taxi  follow that pimp and ho ,97.38045930862427
69087,9,7,Nut Gobbler,where are you taking me,0.15440064016729593
69088,9,7,Pimp,im gonna kill you ho,98.55944514274597
69089,9,7,Nut Gobbler,no please q money im sorry,0.5323580931872129
69090,9,7,Q Money,youre already dead ho ,94.25893425941467
69091,9,7,Jimmy,sir i paid for that lady and by taking her you are no better than a common ththief,67.38364100456238
69092,9,7,Q Money,fuck you punk ,97.60522842407227
69093,9,7,Jimmy,nut gobbler grab onto my crutch ,0.22371620871126652
69094,9,7,Q Money,get your ass back in here ho,98.04023504257202
69095,9,7,Nut Gobbler,aaaah ,0.185503251850605
69096,9,7,Jimmy,i got you nut gobbler ,13.49901407957077
69097,9,7,Tall Goth,no no nono no im not gonna be in the talent show oh no nono no ill never be in your faggy talent show ,91.42526388168335
69098,9,7,Mrs. Garrison,okay that was the goth kids with talent shows are for fags,99.1617500782013
69099,9,7,Tall Goth,that was killer we showed them,75.57774186134338
69100,9,7,Red Goth,yeah i hope we win,0.15426750760525465
69101,9,7,Jimmy,come on ho ,0.12189102126285434
69102,9,7,Cabbie,look out,0.08406746201217175
69103,9,7,Motorcyclist,daww,0.14953897334635258
69104,9,7,Nut Gobbler,aah  no  ,0.20604310557246208
69105,9,7,Jimmy,eugh stay on him im not giving up ,0.07873488939367235
69106,9,7,Kid Magician,tada ,0.18183777574449778
69107,9,7,Mrs. Garrison,okay very nice clark and laura very nice  our next act is butters who will be singing a song,0.07023215875960886
69108,9,7,Stephen,theres our boy ,0.07610814645886421
69109,9,7,Butters,lu lu lu ive got some  some  some  some  uuhh oh no  no no noho noo ,0.07994765765033662
69110,9,7,Mrs. Garrison,okay thank you butters very nice short and sweet ,0.06885548937134445
69111,9,7,Q Money,goddamn this pimp just wont give up,96.96201086044312
69112,9,7,Jimmy,get close to him  how much do i owe you,0.23161221761256456
69113,9,7,Cabbie,six dollars and twentyfour cents,0.08924943977035582
69114,9,7,Jimmy,ccan i just get two back please,0.09191407007165253
69115,9,7,Cabbie,oh thank you very much  there you go have a good n,0.33708931878209114
69116,9,7,Jimmy,thank you ,0.07300777360796928
69117,9,7,Q Money,youre gonna pay for this bitch,97.98435568809509
69118,9,7,Nut Gobbler,no heelllp  haaaaaaaaaa,0.10533350287005305
69119,9,7,Jimmy,dont worry nut gobbler im coming  oh jesus not now  oh boy this is embarrassing ,20.046702027320862
69120,9,7,Mrs. Garrison,and now we have eric cartman who will be doing select readings from the movie scarface ,0.05906997248530388
69121,9,7,Cartman,dyou know what you are youre all a bunch of fucking cock roaches you need people like me you need people like me so you can point your fucking finger and say thats the bad guy well say goodnight to the bad guy,98.28724265098572
69122,9,7,Liane,thats my little boy ,0.1325668767094612
69123,9,7,Nut Gobbler,please q money dont do this,1.2017672881484032
69124,9,7,Q Money,i told you never to turn on me ho,0.22467130329459906
69125,9,7,Jimmy,hey jjjackass  im sorry i resorted to calling you jackass just now but im very upset,77.69998908042908
69126,9,7,Q Money,and what are you gonna do h ive got four feet on you and a gun what do you have,32.36255645751953
69127,9,7,Jimmy,what do i have the weapon of comedy so apparently the chinese and the japanese arent getting along lately have you seen this have you heard about this,2.323070727288723
69128,9,7,Q Money,what,0.4976789001375437
69129,9,7,Jimmy,ill tell you one thing their food hasnt been getting along with my stomach for years,1.226085890084505
69130,9,7,Q Money,thats pretty good,1.9330454990267754
69131,9,7,Jimmy,martha stewart is out of jail have you seen this have you heard about this,0.07991697057150304
69132,9,7,Q Money,oh yeah thats right she is ,0.15590740367770195
69133,9,7,Jimmy,shes apparently gotten real good with baking cakes with keys in them ,0.09830343769863248
69134,9,7,Nut Gobbler,serves you right you son of a bitch,98.09319376945496
69135,9,7,Jimmy,nice teamwork nut gobbler,0.09130769176408648
69136,9,7,Nut Gobbler,i cant believe you chased me all this way you you really care about me,0.14307539677247405
69137,9,7,Jimmy,not really youre just a hooker and i need to get laid the talent show could be over any minute,92.32472777366638
69138,9,7,Nut Gobbler,thats good enough for me  take me to bed ,0.07837049779482186
69139,9,7,Ike,i have a yankee doodle sweetheartshes my yankee doodle girlankee doodle came to londonjust to ride the poniesi am da yankee doodlei am da yankee doodlei am da yankee doodle boy,0.06229839054867625
69140,9,7,Mrs. Garrison,okay very nice ike thank you all right children it looks like we have no more contestants which means the talent show is over ,0.06940361927263439
69141,9,7,Principal Victoria,mr mackey its over,10.650990158319473
69142,9,7,Mr. Mackey,h  oh oh oh right,0.11863608378916979
69143,9,7,Mrs. Garrison,now we will tally up the judges scores and find out which act they hated the least,0.1695849234238267
69144,9,7,Jimmy,hold everything  mrs garrison if you dont mind ill be taking that microphone,0.15297688078135252
69145,9,7,Mrs. Garrison,okay lets put our hands together for jimmy valmer ,0.06677164928987622
69146,9,7,Jimmy,wow what a terrific audience so apparently its been exactly two years since the fall of baghdad have you seen this have you heard about this just as bbush predicted baghdad fell iraq fell saddam fell the only thing that didnt fall was the price of gas  i just read in the paper that chinas protesting japan have you seen this have you heard about this yeah i guess in china you dont get to  youve gotta be kidding me,0.20450095180422068
69147,9,8,Stan,dude you are right cartman your uncle roy has a sweet boat,0.11429998558014631
69148,9,8,Cartman,yeah isnt this fun just you and me hangin out stan no stupid kyle around,92.99495220184326
69149,9,8,Stan,man i wish i could really drive this thing,1.4418413862586021
69150,9,8,Cartman,you know how,1.0198834352195263
69151,9,8,Stan,sure i do,0.11723432689905167
69152,9,8,Cartman,well here  roy keeps the keys in the glove box,0.06826820317655802
69153,9,8,Stan,dude i dont think your uncled want us driving it,54.87867593765259
69154,9,8,Cartman,nobodys gonna know we just drive it around the marina real quick look if anything happens ill take full responsibility,0.10211149929091334
69155,9,8,Stan,okay turn on the ignition,0.07419854518957436
69156,9,8,Cartman,awesome,0.09738035150803626
69157,9,8,Stan,okay ,0.17708111554384232
69158,9,8,Cartman,were not moving,0.29410896822810173
69159,9,8,Cartman,maybe you have the parking brake on,0.08284824434667826
69160,9,8,Stan,boats dont have parking brakes dbass they only have the oh wait wait neutral button ,0.9847508743405342
69161,9,8,Cartman,waaait waitwaitwaaait,0.10258289985358715
69162,9,8,Stan,jesus christ,0.6238148547708988
69163,9,8,Cartman,stan beaver dam  very large beaver dam stan ,0.06780867697671056
69164,9,8,Stan,oh dude oh jesus,0.15934706898406148
69165,9,8,Cartman,dude stan you are in serious trouble,93.74700784683228
69166,9,8,Stan,you said youd take responsibility to your uncle roy,0.08378488710150123
69167,9,8,Cartman,i dont even have an uncle roy that was just some guys boat i knew about,0.0774547690525651
69168,9,8,Stan,what,0.4976789001375437
69169,9,8,Cartman,look its okay we werent here this didnt happen okay we were both at my house all afternoon long playing tea party okay now come on we gotta bail ,0.06791182677261531
69170,9,8,Stan,oh god i hope i didnt hurt any beavers,0.2928460482507944
69171,9,8,Cartman,dude come on weve gotta get out of here ,0.1907770987600088
69172,9,8,Announcer,with an eye on america and all of todays events its south park evening news with tom pusslicker,0.06093763513490558
69173,9,8,Tom,herro crisis and fear tonight as what appears to be a massive flood has overtaken the town of beaverton colorado home of the worlds largest beaver dam  earlier today a break in the beaver dam which protected the town broke open trapping people in their houses and destroying their lives ,0.06338215316645801
69174,9,8,Sharon,oh my gosh those poor people,19.538508355617523
69175,9,8,Field Reporter,tom im currently ten miles outside of beaverton unable to get inside the town proper we do not have any reports of fatalities yet but we believe that the death toll may be in the hundreds of millions beaverton has only a population of about eight thousand tom so this would be quite devastating,0.14166334876790643
69176,9,8,Tom,any word on how the survivors in the town are doing mitch ,0.061882223235443234
69177,9,8,Mitch,wwere not sure what exactly is going on inside the town of beaverton  tom but were reporting that theres looting raping and yes even acts of cannibalism,0.7390879094600677
69178,9,8,Tom,my god youve youve actually seen people looting raping and eating each other,44.47164237499237
69179,9,8,Mitch,no no we havent actually seen it tom were just reporting it,0.080275465734303
69180,9,8,Sharon,you all done with your fishsticks stan,0.16531588044017553
69181,9,8,Randy,ill help you sharon  boy thats just awful,0.7109489291906357
69182,9,8,Tom,in the nearby town of south park the cause of the beaverton flood is being investigated,0.0583431392442435
69183,9,8,Man 1,thats right we know whose fault this is,28.2169371843338
69184,9,8,Stan,h oh ,0.17587116453796625
69185,9,8,Man 1,its george bushs fault,95.76014876365662
69186,9,8,Man 2,yeah george bush doesnt care about beavers,87.8785490989685
69187,9,8,Man 3,george bush didnt break that beaver dam it was terrorists and al qaeda,84.74644422531128
69188,9,8,Man 4,theyve been secretly building beaver dam wmds for years now ,0.061256508342921734
69189,9,8,Stan,mom dad  theh theyre gonna go help those people right,0.48739067278802395
69190,9,8,Sharon,i dont know you know to me it seems like the mayor of beaverton shouldve done something about that dam years ago,0.07998088258318603
69191,9,8,Randy,dont blame the mayor sharon what about fema think this whole thing is really their fault,9.526892006397247
69192,9,8,Stan,yebut  ssomebodys gonna help the people off their their rooftops right,0.3174648620188236
69193,9,8,Randy,thats not important right now son whats important is figuring out whose fault this is ,1.3301834464073181
69194,9,8,Stan,dude dude did you see the news last night,0.107555091381073
69195,9,8,Cartman,yeah,0.23757591843605042
69196,9,8,Stan,you saw all those people trapped on their roofs,0.08227582438848913
69197,9,8,Cartman,shyeah that was pretty funny,0.11686638463288546
69198,9,8,Stan,pretty funny dude we did that that was our fault,0.5127239972352982
69199,9,8,Cartman,hehey no no we arent the ones who built a town beneath a giant beaver dam okay thats their fault,2.8965383768081665
69200,9,8,Stan,but theyre trapped now and nobodys helping them,68.76418590545654
